Number,#,Position F1,Position F2,Position F3,Assign F1,Assign F2,Assign F3,Height,Volume,Line Width F1 (Hz),Line Width F2 (Hz),Line Width F3 (Hz),Merit,Details,Fit Method,Vol. Method
1437,23320,41.41054,176.66135,135.41906,,,,2.04E+09,4.21E+10,99.89152,124.28216,88.08967,1,None,parabolic,box sum
1438,23321,85.06344,176.41379,135.55727,,,,1.77E+09,3.66E+10,88.78894,129.47977,102.03212,1,None,parabolic,box sum
1439,23322,96.44665,176.3706,135.36021,,,,1.55E+09,3.36E+10,90.81158,151.69837,115.34205,1,None,parabolic,box sum
1440,23323,138.32605,176.15536,135.34059,,,,1.62E+09,3.56E+10,77.85979,139.76733,136.13588,1,None,parabolic,box sum
1441,23324,107.78588,175.83349,135.57597,,,,1.50E+09,3.32E+10,114.44825,128.17897,120.04718,1,None,parabolic,box sum
1442,23325,170.27745,175.59242,135.40344,,,,1.62E+09,3.73E+10,90.08424,172.26515,140.97619,1,None,parabolic,box sum
1443,23326,78.1117,175.55406,135.40147,,,,1.82E+09,4.13E+10,96.11738,160.95676,116.75647,1,None,parabolic,box sum
1444,23327,38.57755,175.54363,135.29916,,,,1.49E+09,3.28E+10,103.95636,189.029,114.79548,1,None,parabolic,box sum
1445,23328,45.17875,175.18698,135.48182,,,,1.64E+09,3.47E+10,75.06521,146.1044,224.36637,1,None,parabolic,box sum
1446,23329,31.82588,174.55521,135.42651,,,,2.00E+09,4.53E+10,207.09194,144.3224,105.35935,1,None,parabolic,box sum
1447,23330,49.49148,174.41569,135.38735,,,,2.35E+09,5.26E+10,134.23259,177.14942,111.18892,1,None,parabolic,box sum
1448,23331,164.78909,173.95812,135.42538,,,,1.86E+09,4.25E+10,133.99503,174.91194,101.86002,1,None,parabolic,box sum
1449,23332,81.30945,173.87151,135.58359,,,,1.91E+09,4.36E+10,121.42492,147.45553,221.32266,1,None,parabolic,box sum
1450,23333,164.99508,173.75,135.42536,,,,1.94E+09,4.54E+10,134.7468,228.41978,129.2432,1,None,parabolic,box sum
1451,23334,21.42166,173.74066,135.56794,,,,1.63E+09,3.33E+10,93.85777,125.05933,90.62478,1,None,parabolic,box sum
1452,23335,130.39117,173.54849,135.44808,,,,1.57E+09,3.35E+10,86.09329,155.9401,95.61571,1,None,parabolic,box sum
1453,23336,124.77374,173.55951,135.41735,,,,1.98E+09,4.36E+10,106.30635,168.80087,109.29468,1,None,parabolic,box sum
1454,23337,52.80229,173.51207,135.57878,,,,1.50E+09,3.36E+10,98.69699,134.02593,318.37177,1,None,parabolic,box sum
1455,23338,111.09946,173.48116,135.33739,,,,1.58E+09,3.39E+10,137.02961,121.38546,89.82787,1,None,parabolic,box sum
1456,23339,53.84959,173.29495,135.54748,,,,1.90E+09,4.13E+10,91.88398,151.22008,108.93252,1,None,parabolic,box sum
1457,23340,45.38396,173.25977,135.4094,,,,1.79E+09,4.15E+10,106.92438,167.75306,129.26051,1,None,parabolic,box sum
1458,23341,113.6468,173.14841,135.47575,,,,1.57E+09,3.48E+10,93.24341,167.45905,107.55754,1,None,parabolic,box sum
1459,23342,99.56962,173.11291,135.45787,,,,1.79E+09,3.69E+10,89.363,130.06417,83.56437,1,None,parabolic,box sum
1460,23343,133.7211,172.89229,135.50267,,,,1.50E+09,3.50E+10,135.53217,157.11002,132.83369,1,None,parabolic,box sum
1461,23344,109.96501,172.91506,135.39473,,,,1.54E+09,3.60E+10,145.18983,188.28535,107.95808,1,None,parabolic,box sum
1462,23345,86.04648,172.89474,135.5112,,,,1.49E+09,3.36E+10,150.07668,141.71302,106.2105,1,None,parabolic,box sum
1463,23346,170.19438,172.77065,135.41265,,,,2.17E+09,5.03E+10,98.79287,272.85031,195.62051,1,None,parabolic,box sum
1464,23347,15.59136,172.77741,135.55836,,,,1.56E+09,3.84E+10,128.92436,148.78539,397.51598,1,None,parabolic,box sum
1465,23348,95.99547,172.75519,135.55267,,,,1.70E+09,3.76E+10,89.33613,213.50678,135.92705,1,None,parabolic,box sum
1466,23349,100.95573,172.14331,135.53118,,,,1.55E+09,3.31E+10,83.57109,129.89004,109.24253,1,None,parabolic,box sum
1467,23350,36.92573,172.18256,135.38486,,,,2.02E+09,4.48E+10,100.93949,149.73696,104.30062,1,None,parabolic,box sum
1468,23351,44.39265,172.0738,135.35207,,,,1.70E+09,3.80E+10,93.83579,124.75363,136.07767,1,None,parabolic,box sum
1469,23352,157.65897,171.57602,135.51247,,,,1.80E+09,4.00E+10,84.81204,145.73069,138.32843,1,None,parabolic,box sum
1470,23353,165.61522,171.33857,135.36263,,,,2.01E+09,4.75E+10,164.04041,132.89022,138.46257,1,None,parabolic,box sum
1471,23354,158.25924,171.15072,135.36055,,,,1.56E+09,3.61E+10,213.27226,112.94568,220.15795,1,None,parabolic,box sum
1472,23355,166.77545,170.95527,135.39362,,,,1.62E+09,3.47E+10,85.39587,137.95793,118.37283,1,None,parabolic,box sum
1473,23356,52.14761,170.81824,135.30726,,,,1.73E+09,4.08E+10,126.99209,123.32948,273.22701,1,None,parabolic,box sum
1474,23357,44.07655,170.22596,135.44174,,,,1.88E+09,4.19E+10,118.22728,148.14786,106.76876,1,None,parabolic,box sum
1475,23358,78.19998,170.19759,135.55841,,,,2.35E+09,5.37E+10,122.72206,142.39506,272.76784,1,None,parabolic,box sum
1476,23359,44.33952,169.97147,135.50879,,,,1.72E+09,3.99E+10,146.99629,136.50958,126.0376,1,None,parabolic,box sum
1477,23360,35.56099,169.7381,135.42903,,,,1.62E+09,3.98E+10,170.68181,164.9487,185.32133,1,None,parabolic,box sum
1478,23361,150.73003,169.3248,135.50352,,,,1.96E+09,4.48E+10,104.18538,178.30737,173.97594,1,None,parabolic,box sum
1479,23362,132.68532,169.00961,135.42172,,,,1.64E+09,3.85E+10,128.01807,125.97334,150.55919,1,None,parabolic,box sum
1480,23363,79.64434,168.56481,135.4977,,,,1.73E+09,3.83E+10,119.50243,141.09441,100.50651,1,None,parabolic,box sum
1481,23364,108.56537,168.31915,135.40209,,,,1.55E+09,3.30E+10,81.38965,123.49721,115.97249,1,None,parabolic,box sum
1482,23365,68.34643,168.25344,135.42896,,,,1.85E+09,4.13E+10,96.08806,158.60816,117.50165,1,None,parabolic,box sum
1483,23366,95.49426,168.10963,135.41706,,,,2.05E+09,4.83E+10,123.1984,164.57848,147.89557,1,None,parabolic,box sum
1484,23367,98.04696,167.66968,135.56738,,,,1.98E+09,4.24E+10,120.2084,161.94574,84.88825,1,None,parabolic,box sum
1485,23368,41.88012,167.37466,135.51182,,,,1.58E+09,3.38E+10,95.87798,114.54841,103.26651,1,None,parabolic,box sum
1486,23369,11.28374,167.21426,135.52527,,,,1.51E+09,3.20E+10,219.58205,122.36567,105.56608,1,None,parabolic,box sum
1487,23370,144.53843,166.32127,135.32388,,,,1.81E+09,4.29E+10,171.02991,147.32786,120.63381,1,None,parabolic,box sum
1488,23371,17.87962,166.21955,135.53568,,,,1.79E+09,4.05E+10,102.08273,171.60857,158.63389,1,None,parabolic,box sum
1489,23372,179.70919,166.0634,135.33417,,,,1.56E+09,3.39E+10,112.49583,148.30001,99.59486,1,None,parabolic,box sum
1490,23373,124.52815,166.09016,135.42971,,,,1.64E+09,3.59E+10,74.88444,147.48863,196.28599,1,None,parabolic,box sum
1491,23374,130.39101,165.61792,135.60027,,,,1.50E+09,3.24E+10,192.22254,173.15873,103.37812,1,None,parabolic,box sum
1492,23375,148.53064,165.51388,135.49097,,,,1.56E+09,3.54E+10,153.005,138.87807,120.89458,1,None,parabolic,box sum
1493,23376,77.08842,164.74067,135.44653,,,,1.95E+09,4.57E+10,188.96871,166.97868,122.57165,1,None,parabolic,box sum
1494,23377,177.50298,164.38167,135.44619,,,,2.21E+09,4.91E+10,98.79409,141.35754,116.6386,1,None,parabolic,box sum
1495,23378,134.28572,164.41624,135.48712,,,,1.59E+09,3.08E+10,73.97572,363.61229,80.07881,1,None,parabolic,box sum
1496,23379,168.42521,164.0808,135.36996,,,,1.52E+09,3.41E+10,104.54691,114.34062,121.50937,1,None,parabolic,box sum
1497,23380,39.01576,164.05156,135.62911,,,,1.56E+09,3.52E+10,79.06898,143.04733,152.07395,1,None,parabolic,box sum
1498,23381,70.20565,163.9393,135.53302,,,,2.09E+09,4.97E+10,106.68499,140.49276,209.65308,1,None,parabolic,box sum
1499,23382,106.91662,163.72951,135.55171,,,,1.67E+09,3.55E+10,121.25881,146.9746,82.88595,1,None,parabolic,box sum
1500,23383,19.06574,163.74573,135.47746,,,,1.67E+09,3.59E+10,403.60894,121.12315,95.95054,1,None,parabolic,box sum
1501,23384,62.70355,163.2836,135.44088,,,,2.07E+09,4.77E+10,148.73313,153.49038,126.60378,1,None,parabolic,box sum
1502,23385,29.96537,163.26844,135.6188,,,,1.71E+09,3.97E+10,143.3223,114.01713,136.08602,1,None,parabolic,box sum
1503,23386,127.48716,163.0963,135.42614,,,,2.54E+09,5.79E+10,115.71729,173.47944,127.00203,1,None,parabolic,box sum
1504,23387,181.108,162.9185,135.5294,,,,1.57E+09,3.41E+10,108.31587,174.18234,86.68298,1,None,parabolic,box sum
1505,23388,70.57507,162.74868,135.41596,,,,1.51E+09,2.29E+10,129.7769,121.68058,158.47951,1,None,parabolic,box sum
1506,23389,40.76816,162.74868,135.42206,,,,1.69E+09,2.43E+10,91.30748,153.20472,121.60742,1,None,parabolic,box sum
1507,23390,181.64902,184.79546,135.10002,,,,2.37E+09,5.22E+10,121.07163,170.99454,104.24554,1,None,parabolic,box sum
1508,23391,143.24382,184.00346,135.12998,,,,1.65E+09,4.01E+10,160.91788,170.94788,295.90526,1,None,parabolic,box sum
1509,23392,50.4334,184.00489,135.13668,,,,1.58E+09,3.51E+10,110.77181,116.2012,196.5864,1,None,parabolic,box sum
1510,23393,143.38641,183.85645,135.26568,,,,1.70E+09,3.99E+10,153.70792,160.88298,152.30718,1,None,parabolic,box sum
1511,23394,150.5985,183.75112,135.04155,,,,2.65E+09,6.08E+10,128.42175,141.45528,120.67512,1,None,parabolic,box sum
1512,23395,135.78332,183.67301,135.16104,,,,1.81E+09,3.96E+10,86.30826,195.91462,111.73841,1,None,parabolic,box sum
1513,23396,43.28423,183.50965,134.98049,,,,1.62E+09,3.87E+10,149.32918,155.74285,129.48331,1,None,parabolic,box sum
1514,23397,20.43496,183.52833,135.11358,,,,1.96E+09,4.54E+10,106.07673,130.41823,144.97474,1,None,parabolic,box sum
1515,23398,134.66447,183.36696,135.01579,,,,1.74E+09,3.77E+10,106.26238,124.03784,123.78517,1,None,parabolic,box sum
1516,23399,83.93601,183.08521,134.99305,,,,1.54E+09,3.55E+10,112.16666,154.7628,244.00383,1,None,parabolic,box sum
1517,23400,132.3638,182.64244,135.21878,,,,1.53E+09,3.43E+10,195.91485,110.88031,106.1525,1,None,parabolic,box sum
1518,23401,114.42798,182.59248,135.17049,,,,1.76E+09,4.11E+10,113.65433,147.82795,146.86334,1,None,parabolic,box sum
1519,23402,73.7151,182.6048,135.20592,,,,1.54E+09,3.30E+10,75.51713,113.58036,132.44796,1,None,parabolic,box sum
1520,23403,147.07711,182.4931,135.05594,,,,1.98E+09,4.42E+10,113.89128,154.56629,97.61468,1,None,parabolic,box sum
1521,23404,22.35612,182.15268,135.24892,,,,1.52E+09,3.61E+10,129.40559,120.25851,213.16388,1,None,parabolic,box sum
1522,23405,155.93784,182.03906,135.08265,,,,1.51E+09,3.34E+10,104.96769,156.73826,97.2617,1,None,parabolic,box sum
1523,23406,100.89387,181.66912,135.10521,,,,2.22E+09,4.98E+10,108.30824,158.57805,112.5662,1,None,parabolic,box sum
1524,23407,107.97862,181.61697,135.18891,,,,1.53E+09,3.50E+10,129.53506,141.28689,115.72883,1,None,parabolic,box sum
1525,23408,13.06509,181.41685,135.04537,,,,1.55E+09,3.51E+10,93.99701,146.25578,132.41333,1,None,parabolic,box sum
1526,23409,82.2784,181.27105,134.9976,,,,1.62E+09,3.81E+10,121.04873,156.14878,345.16206,1,None,parabolic,box sum
1527,23410,41.39563,181.03561,135.04749,,,,1.76E+09,4.10E+10,123.43291,140.12128,121.13678,1,None,parabolic,box sum
1528,23411,152.85347,180.99069,135.01232,,,,1.51E+09,3.59E+10,106.23062,176.90367,237.78519,1,None,parabolic,box sum
1529,23412,128.39781,180.70945,135.0664,,,,1.54E+09,3.38E+10,151.60344,134.83967,103.41045,1,None,parabolic,box sum
1530,23413,18.67467,180.52289,135.0375,,,,1.51E+09,3.24E+10,123.01275,109.02133,117.51458,1,None,parabolic,box sum
1531,23414,36.09045,180.35861,135.10992,,,,1.52E+09,3.29E+10,101.79936,94.60615,118.08807,1,None,parabolic,box sum
1532,23415,122.61216,180.23646,135.00933,,,,1.53E+09,3.27E+10,94.87643,120.12319,102.45186,1,None,parabolic,box sum
1533,23416,19.56602,179.89104,135.04085,,,,2.33E+09,5.22E+10,114.05495,142.96938,118.79423,1,None,parabolic,box sum
1534,23417,161.29698,179.33811,135.00874,,,,1.84E+09,4.11E+10,94.06114,120.18647,136.99892,1,None,parabolic,box sum
1535,23418,158.58343,179.14099,135.05154,,,,1.69E+09,3.82E+10,103.38474,125.17156,133.22213,1,None,parabolic,box sum
1536,23419,84.47212,179.12763,135.26841,,,,1.68E+09,3.59E+10,101.97768,146.36948,99.17241,1,None,parabolic,box sum
1537,23420,162.61183,178.97596,135.03265,,,,1.50E+09,3.23E+10,121.32171,143.4444,256.65119,1,None,parabolic,box sum
1538,23421,16.24544,178.44016,135.15794,,,,1.81E+09,3.91E+10,130.20195,139.96009,98.17439,1,None,parabolic,box sum
1539,23422,43.49413,178.31179,135.01692,,,,1.93E+09,4.14E+10,93.70876,107.33265,110.5009,1,None,parabolic,box sum
1540,23423,100.58452,178.14578,135.21576,,,,2.61E+09,6.19E+10,98.64569,168.38614,182.27762,1,None,parabolic,box sum
1541,23424,70.774,177.84864,135.02651,,,,1.56E+09,3.45E+10,88.75962,155.61062,113.2755,1,None,parabolic,box sum
1542,23425,36.1065,177.90046,135.16469,,,,1.58E+09,3.78E+10,194.47481,221.39748,139.01728,1,None,parabolic,box sum
1543,23426,158.45769,177.67013,135.22133,,,,1.53E+09,3.23E+10,82.85412,132.08942,105.95953,1,None,parabolic,box sum
1544,23427,133.3913,177.07294,135.05969,,,,1.68E+09,3.48E+10,91.26717,159.84943,88.44662,1,None,parabolic,box sum
1545,23428,112.39204,176.93503,135.10992,,,,1.50E+09,3.48E+10,265.96496,148.44674,122.99827,1,None,parabolic,box sum
1546,23429,27.39249,176.92287,135.03271,,,,2.33E+09,5.33E+10,115.37652,163.13777,132.64906,1,None,parabolic,box sum
1547,23430,78.30737,176.74926,135.27391,,,,1.75E+09,3.99E+10,177.92964,157.65589,117.6239,1,None,parabolic,box sum
1548,23431,110.54917,176.65414,135.06131,,,,1.66E+09,3.76E+10,128.88161,103.84987,109.59008,1,None,parabolic,box sum
1549,23432,78.44792,176.58836,135.044,,,,1.76E+09,4.16E+10,174.35824,164.70824,113.88424,1,None,parabolic,box sum
1550,23433,151.36571,176.4276,135.19039,,,,1.69E+09,3.70E+10,127.37684,220.8936,99.83519,1,None,parabolic,box sum
1551,23434,139.89383,176.40492,135.16271,,,,1.64E+09,3.94E+10,116.81655,188.36365,168.76054,1,None,parabolic,box sum
1552,23435,109.67513,175.38552,135.14302,,,,2.01E+09,4.65E+10,91.16824,151.6675,174.96082,1,None,parabolic,box sum
1553,23436,27.88745,175.28261,135.18889,,,,1.86E+09,4.14E+10,112.67476,171.92135,105.79577,1,None,parabolic,box sum
1554,23437,154.02701,174.70725,135.15403,,,,1.52E+09,3.57E+10,174.1335,142.61981,136.66868,1,None,parabolic,box sum
1555,23438,14.2114,174.52421,135.00335,,,,1.58E+09,3.75E+10,134.82131,201.94346,112.1617,1,None,parabolic,box sum
1556,23439,106.61672,174.4226,135.20519,,,,1.63E+09,3.70E+10,182.02379,142.12372,125.55715,1,None,parabolic,box sum
1557,23440,25.31053,173.58928,135.05114,,,,1.86E+09,4.29E+10,97.41451,148.17929,134.7248,1,None,parabolic,box sum
1558,23441,13.85571,173.6591,134.97368,,,,1.52E+09,3.68E+10,130.49753,209.38216,145.38988,1,None,parabolic,box sum
1559,23442,44.52481,173.44179,135.12159,,,,1.53E+09,3.37E+10,116.42693,185.36417,111.78473,1,None,parabolic,box sum
1560,23443,183.97518,173.34175,135.19519,,,,1.77E+09,4.08E+10,114.52153,122.76538,265.00732,1,None,parabolic,box sum
1561,23444,177.46601,173.20243,135.05725,,,,1.71E+09,3.82E+10,156.07073,165.65577,101.55335,1,None,parabolic,box sum
1562,23445,131.37806,173.14064,135.21719,,,,1.72E+09,3.53E+10,79.02501,127.62614,112.84679,1,None,parabolic,box sum
1563,23446,109.92722,173.09863,135.08635,,,,1.68E+09,3.85E+10,131.53328,160.36276,121.69296,1,None,parabolic,box sum
1564,23447,174.48202,172.99772,135.07018,,,,1.50E+09,3.45E+10,194.4516,155.87473,103.71003,1,None,parabolic,box sum
1565,23448,141.4187,172.79675,135.02262,,,,1.58E+09,3.41E+10,95.78271,187.81861,104.32377,1,None,parabolic,box sum
1566,23449,102.84473,172.84046,135.09173,,,,1.66E+09,3.90E+10,144.26889,177.76024,137.1024,1,None,parabolic,box sum
1567,23450,171.35397,172.6796,135.17205,,,,1.54E+09,3.59E+10,159.88641,121.02803,125.15765,1,None,parabolic,box sum
1568,23451,170.26818,172.60596,135.14905,,,,2.10E+09,5.20E+10,125.02319,267.99122,214.46794,1,None,parabolic,box sum
1569,23452,71.11225,172.63775,135.12266,,,,1.49E+09,3.10E+10,76.06676,126.51853,106.56118,1,None,parabolic,box sum
1570,23453,52.15221,171.95767,134.99854,,,,1.88E+09,4.64E+10,135.92302,223.48615,218.63151,1,None,parabolic,box sum
1571,23454,169.97117,171.89652,135.19473,,,,2.59E+09,5.70E+10,114.80184,176.84817,105.39752,1,None,parabolic,box sum
1572,23455,98.259,171.93608,135.22077,,,,1.59E+09,3.85E+10,122.76114,141.48633,188.01248,1,None,parabolic,box sum
1573,23456,138.44365,171.08941,135.05776,,,,1.54E+09,3.54E+10,90.98014,175.94751,132.04971,1,None,parabolic,box sum
1574,23457,108.3175,171.11498,135.02754,,,,1.57E+09,3.64E+10,181.71355,135.54466,125.43532,1,None,parabolic,box sum
1575,23458,36.94912,170.60808,135.08821,,,,1.49E+09,2.92E+10,68.12029,134.42842,99.38166,1,None,parabolic,box sum
1576,23459,132.86387,170.3542,134.96122,,,,1.54E+09,3.51E+10,102.69587,137.8183,161.68761,1,None,parabolic,box sum
1577,23460,21.81341,170.08021,135.16313,,,,1.67E+09,3.48E+10,115.70874,131.92697,82.07527,1,None,parabolic,box sum
1578,23461,45.76113,169.49227,135.04161,,,,1.79E+09,4.09E+10,126.75758,144.99303,103.59257,1,None,parabolic,box sum
1579,23462,63.52913,169.34775,135.25154,,,,1.57E+09,3.64E+10,105.62236,136.1107,146.22518,1,None,parabolic,box sum
1580,23463,87.48503,169.27719,134.96348,,,,1.63E+09,4.00E+10,119.49998,250.09835,248.74151,1,None,parabolic,box sum
1581,23464,150.54726,169.21129,135.24354,,,,1.83E+09,4.14E+10,123.44757,136.34185,147.11973,1,None,parabolic,box sum
1582,23465,30.47114,168.42099,135.0071,,,,1.85E+09,4.37E+10,114.67054,168.97416,132.83077,1,None,parabolic,box sum
1583,23466,162.02342,168.34063,135.23567,,,,1.54E+09,3.57E+10,140.88498,181.67555,131.19042,1,None,parabolic,box sum
1584,23467,84.33364,168.3213,135.08994,,,,1.72E+09,3.76E+10,162.9503,157.00237,106.48337,1,None,parabolic,box sum
1585,23468,171.45035,168.31111,135.11026,,,,1.83E+09,4.22E+10,171.05495,156.59654,126.69829,1,None,parabolic,box sum
1586,23469,128.88922,168.22292,135.15514,,,,1.69E+09,3.64E+10,172.75209,130.20992,97.88442,1,None,parabolic,box sum
1587,23470,140.70308,167.45885,135.06492,,,,1.53E+09,3.48E+10,101.91906,146.30953,142.57002,1,None,parabolic,box sum
1588,23471,122.43815,167.43421,134.99254,,,,2.05E+09,4.69E+10,128.27213,132.13921,135.79416,1,None,parabolic,box sum
1589,23472,94.0239,167.36098,135.034,,,,1.57E+09,3.61E+10,118.86485,143.64231,152.10107,1,None,parabolic,box sum
1590,23473,11.44635,167.37369,135.08803,,,,1.81E+09,3.95E+10,203.69887,111.69537,104.78795,1,None,parabolic,box sum
1591,23474,81.32747,167.18765,135.15362,,,,1.68E+09,3.82E+10,84.82669,139.4558,157.19736,1,None,parabolic,box sum
1592,23475,63.38228,167.18275,135.15051,,,,1.68E+09,3.62E+10,86.53178,141.33863,103.32054,1,None,parabolic,box sum
1593,23476,72.06264,166.80867,135.11719,,,,1.62E+09,3.82E+10,124.92792,140.19457,145.51505,1,None,parabolic,box sum
1594,23477,121.88372,166.60079,135.06131,,,,1.67E+09,3.65E+10,83.32314,165.59764,115.58196,1,None,parabolic,box sum
1595,23478,122.91685,166.59731,134.96753,,,,1.59E+09,3.56E+10,101.17522,145.81915,114.58832,1,None,parabolic,box sum
1596,23479,20.2651,166.40386,135.03602,,,,1.77E+09,4.13E+10,160.30474,133.61371,126.7277,1,None,parabolic,box sum
1597,23480,11.06002,166.17701,135.13271,,,,1.71E+09,3.91E+10,105.26327,128.88285,129.1658,1,None,parabolic,box sum
1598,23481,179.78836,165.94832,135.26149,,,,1.51E+09,3.19E+10,93.27516,154.53013,103.06603,1,None,parabolic,box sum
1599,23482,172.38906,165.88965,135.12204,,,,1.70E+09,3.65E+10,85.17663,147.54566,109.88694,1,None,parabolic,box sum
1600,23483,123.49042,165.08159,135.09659,,,,1.52E+09,3.29E+10,78.30927,174.43852,125.79435,1,None,parabolic,box sum
1601,23484,45.10011,165.09564,135.05598,,,,1.52E+09,3.78E+10,160.20947,199.43241,186.52526,1,None,parabolic,box sum
1602,23485,130.78172,165.02802,135.03074,,,,1.54E+09,3.63E+10,117.45779,200.00068,144.34806,1,None,parabolic,box sum
1603,23486,25.19847,165.04731,135.10675,,,,1.50E+09,3.31E+10,109.68965,184.30384,93.09626,1,None,parabolic,box sum
1604,23487,123.43485,164.94899,134.99448,,,,1.61E+09,3.61E+10,78.65859,189.82605,137.33208,1,None,parabolic,box sum
1605,23488,40.05905,164.86614,135.27672,,,,1.84E+09,4.32E+10,123.01519,143.61894,156.11443,1,None,parabolic,box sum
1606,23489,32.11749,164.8288,135.15553,,,,1.57E+09,3.39E+10,105.74695,189.66361,108.64568,1,None,parabolic,box sum
1607,23490,152.90069,164.70149,134.95927,,,,1.49E+09,3.43E+10,121.76569,142.97418,128.60337,1,None,parabolic,box sum
1608,23491,82.72147,164.61054,135.17715,,,,1.59E+09,3.78E+10,167.00293,125.53469,158.6875,1,None,parabolic,box sum
1609,23492,138.31769,164.48217,134.99962,,,,1.78E+09,3.81E+10,87.68967,155.70172,106.04966,1,None,parabolic,box sum
1610,23493,84.57962,163.96719,135.08339,,,,1.75E+09,3.94E+10,102.74229,113.77263,142.32552,1,None,parabolic,box sum
1611,23494,179.9444,163.57192,135.10525,,,,1.64E+09,3.42E+10,107.13202,140.38233,84.29348,1,None,parabolic,box sum
1612,23495,138.78562,163.37065,135.06669,,,,1.56E+09,3.43E+10,85.64015,394.51448,115.42028,1,None,parabolic,box sum
1613,23496,141.13668,163.03011,135.00324,,,,1.66E+09,3.53E+10,102.68854,157.38177,92.44788,1,None,parabolic,box sum
1614,23497,127.58522,162.93898,135.19705,,,,2.37E+09,5.31E+10,115.04307,168.89099,116.43875,1,None,parabolic,box sum
1615,23498,41.82527,162.93688,135.22992,,,,1.64E+09,3.52E+10,92.55331,135.92156,104.30646,1,None,parabolic,box sum
1616,23499,151.78477,185.07751,134.77565,,,,1.97E+09,4.54E+10,127.93807,191.01915,131.58533,1,None,parabolic,box sum
1617,23500,127.00758,184.93913,134.8494,,,,1.91E+09,4.28E+10,97.82002,159.17813,123.22253,1,None,parabolic,box sum
1618,23501,100.56515,184.96779,134.66447,,,,1.55E+09,3.57E+10,135.47965,141.521,126.28835,1,None,parabolic,box sum
1619,23502,165.77624,184.89791,134.75684,,,,2.36E+09,5.46E+10,132.71744,150.81688,123.59741,1,None,parabolic,box sum
1620,23503,108.16893,184.88032,134.82464,,,,1.50E+09,3.45E+10,116.83854,142.9307,124.67638,1,None,parabolic,box sum
1621,23504,159.69964,184.57303,134.80608,,,,1.50E+09,3.49E+10,144.79837,112.24965,134.88606,1,None,parabolic,box sum
1622,23505,163.74769,184.48967,134.83515,,,,1.69E+09,3.95E+10,131.55771,138.8514,133.45912,1,None,parabolic,box sum
1623,23506,126.74078,184.44958,134.7986,,,,1.62E+09,3.74E+10,113.63845,168.88613,121.51146,1,None,parabolic,box sum
1624,23507,39.88391,184.31866,134.71811,,,,1.66E+09,3.66E+10,87.84357,152.19903,121.51688,1,None,parabolic,box sum
1625,23508,143.0681,184.09654,134.84009,,,,1.56E+09,3.71E+10,217.47268,167.11047,295.01447,1,None,parabolic,box sum
1626,23509,10.95003,184.094,134.65148,,,,1.62E+09,3.92E+10,116.57594,174.55498,168.91032,1,None,parabolic,box sum
1627,23510,92.1531,183.14017,134.65696,,,,1.67E+09,3.86E+10,125.23327,272.19376,219.86359,1,None,parabolic,box sum
1628,23511,184.23997,182.85234,134.63379,,,,1.60E+09,3.38E+10,85.29877,107.28359,113.30429,1,None,parabolic,box sum
1629,23512,121.28664,182.49853,134.7879,,,,1.58E+09,3.56E+10,113.78991,139.10824,110.22052,1,None,parabolic,box sum
1630,23513,87.52995,182.37055,134.82337,,,,1.56E+09,3.33E+10,74.30305,172.22378,114.65132,1,None,parabolic,box sum
1631,23514,11.60553,182.0785,134.7676,,,,1.72E+09,3.99E+10,140.42268,161.17205,132.04032,1,None,parabolic,box sum
1632,23515,139.83213,181.58298,134.72482,,,,1.71E+09,3.94E+10,111.54618,129.53394,139.61351,1,None,parabolic,box sum
1633,23516,82.43524,181.55978,134.73661,,,,1.61E+09,3.75E+10,270.20202,162.82242,121.23567,1,None,parabolic,box sum
1634,23517,82.3187,181.41952,134.73456,,,,1.70E+09,4.08E+10,176.89388,168.27898,156.12361,1,None,parabolic,box sum
1635,23518,174.96029,181.22862,134.91581,,,,1.58E+09,3.67E+10,127.38722,136.62522,134.76568,1,None,parabolic,box sum
1636,23519,78.12196,181.21837,134.63875,,,,1.66E+09,3.92E+10,138.86661,187.80456,115.48871,1,None,parabolic,box sum
1637,23520,28.84901,180.07894,134.8264,,,,1.94E+09,4.28E+10,89.33857,147.70942,119.87528,1,None,parabolic,box sum
1638,23521,59.43711,179.99955,134.88065,,,,1.64E+09,3.48E+10,110.49089,126.12466,86.13306,1,None,parabolic,box sum
1639,23522,172.88845,179.39067,134.77099,,,,1.58E+09,3.42E+10,80.0174,253.34539,110.68031,1,None,parabolic,box sum
1640,23523,177.85901,179.1479,134.69044,,,,1.72E+09,3.81E+10,99.36082,117.22134,125.64582,1,None,parabolic,box sum
1641,23524,146.65236,179.00748,134.70756,,,,2.20E+09,5.09E+10,109.80568,121.73496,178.01183,1,None,parabolic,box sum
1642,23525,62.18647,178.64523,134.812,,,,2.04E+09,4.41E+10,96.56441,128.06396,113.93368,1,None,parabolic,box sum
1643,23526,162.43889,177.91132,134.77736,,,,1.91E+09,4.48E+10,164.05934,171.99979,119.50812,1,None,parabolic,box sum
1644,23527,38.79135,177.76009,134.63491,,,,1.51E+09,3.18E+10,219.8532,127.94769,96.97777,1,None,parabolic,box sum
1645,23528,162.601,177.73534,134.81307,,,,1.76E+09,4.14E+10,169.41887,186.68012,114.43248,1,None,parabolic,box sum
1646,23529,36.01994,177.62942,134.81275,,,,1.51E+09,3.56E+10,164.15705,286.9977,108.6897,1,None,parabolic,box sum
