"","Number","X.","Position.F1","Position.F2","Position.F3","Assign.F1","Assign.F2","Assign.F3","Height","Volume","Line.Width.F1..Hz.","Line.Width.F2..Hz.","Line.Width.F3..Hz.","Merit","Details","Fit.Method","Vol..Method"
"6297",6297,6298,20.18277,68.87801,110.0672,NA,NA,NA,3.21e+09,7.53e+10,120.50154,165.85493,156.72547,1,"None","parabolic","box sum"
"6301",6301,6302,105.82673,63.73244,110.1734,NA,NA,NA,2.35e+09,5e+10,93.5854,151.4965,120.19384,1,"None","parabolic","box sum"
"6302",6302,6303,152.52527,61.58851,110.04423,NA,NA,NA,2.6e+09,6.09e+10,147.02622,182.93852,146.42692,1,"None","parabolic","box sum"
"6303",6303,6304,92.55733,60.02716,110.01468,NA,NA,NA,2.78e+09,6.06e+10,96.60105,146.71564,123.7762,1,"None","parabolic","box sum"
"6304",6304,6305,186.02523,58.80268,110.0056,NA,NA,NA,2.64e+09,6.19e+10,182.24532,155.3655,161.71557,1,"None","parabolic","box sum"
"6305",6305,6306,83.17315,56.20212,110.07183,NA,NA,NA,2.79e+09,6.02e+10,135.02162,119.15284,127.17456,1,"None","parabolic","box sum"
"6306",6306,6307,70.52416,55.81627,110.19191,NA,NA,NA,2.29e+09,4.8e+10,90.05431,132.60818,115.6773,1,"None","parabolic","box sum"
"6307",6307,6308,53.02773,55.49373,110.1305,NA,NA,NA,2.46e+09,5.49e+10,96.30547,186.75578,126.48779,1,"None","parabolic","box sum"
"6308",6308,6309,51.43594,55.10786,110.18202,NA,NA,NA,2.26e+09,4.78e+10,203.34711,118.18987,110.03631,1,"None","parabolic","box sum"
"6309",6309,6310,138.27994,53.77404,110.0268,NA,NA,NA,2.64e+09,6.16e+10,120.72872,183.84475,221.27634,1,"None","parabolic","box sum"
"6310",6310,6311,161.81487,53.21481,110.13693,NA,NA,NA,2.28e+09,5.22e+10,97.75711,175.31025,141.65086,1,"None","parabolic","box sum"
"6311",6311,6312,152.37536,48.86561,110.00162,NA,NA,NA,2.47e+09,5.68e+10,112.03719,253.89683,140.33908,1,"None","parabolic","box sum"
"6312",6312,6313,73.43872,47.35232,109.94084,NA,NA,NA,2.39e+09,5.37e+10,145.99962,142.90297,115.45908,1,"None","parabolic","box sum"
"6317",6317,6318,75.5827,45.37878,110.13316,NA,NA,NA,2.4e+09,5.21e+10,125.18685,205.17367,92.74411,1,"None","parabolic","box sum"
"6321",6321,6322,146.79392,40.59617,110.0669,NA,NA,NA,2.37e+09,5.41e+10,141.48286,189.35513,114.2779,1,"None","parabolic","box sum"
"6322",6322,6323,28.75066,39.89544,110.18999,NA,NA,NA,2.79e+09,6.32e+10,136.82197,137.29244,145.82735,1,"None","parabolic","box sum"
"6323",6323,6324,106.1644,72.59252,109.80515,NA,NA,NA,2.5e+09,5.6e+10,112.77492,137.97775,145.257,1,"None","parabolic","box sum"
"6324",6324,6325,139.88618,70.43232,109.76784,NA,NA,NA,2.47e+09,5.15e+10,117.79063,142.82432,86.41928,1,"None","parabolic","box sum"
"6325",6325,6326,94.40091,68.44992,109.85186,NA,NA,NA,2.97e+09,6.69e+10,121.62401,148.08239,121.30034,1,"None","parabolic","box sum"
"6326",6326,6327,189.641,65.83798,109.81922,NA,NA,NA,2.39e+09,4.88e+10,85.77082,269.91731,99.02972,1,"None","parabolic","box sum"
"6327",6327,6328,23.60893,65.55589,109.62726,NA,NA,NA,2.78e+09,6.12e+10,119.14089,219.05656,97.31907,1,"None","parabolic","box sum"
"6328",6328,6329,79.68612,64.20344,109.63402,NA,NA,NA,2.3e+09,5.17e+10,112.1178,163.07053,135.71197,1,"None","parabolic","box sum"
"6329",6329,6330,165.87573,63.93668,109.80734,NA,NA,NA,2.6e+09,5.68e+10,98.93333,143.43411,130.0422,1,"None","parabolic","box sum"
"6330",6330,6331,48.67847,62.76443,109.66668,NA,NA,NA,2.52e+09,5.36e+10,99.95748,120.13939,120.56351,1,"None","parabolic","box sum"
"6331",6331,6332,16.83404,62.391,109.70847,NA,NA,NA,2.48e+09,5.57e+10,107.55463,156.97664,136.07788,1,"None","parabolic","box sum"
"6332",6332,6333,181.91563,60.71511,109.72071,NA,NA,NA,2.72e+09,5.93e+10,82.39258,301.63991,120.44251,1,"None","parabolic","box sum"
"6337",6337,6338,67.13423,55.53556,109.79251,NA,NA,NA,3.66e+09,8.1e+10,114.65833,151.08824,123.61139,1,"None","parabolic","box sum"
"6341",6341,6342,76.69915,52.79277,109.84507,NA,NA,NA,2.74e+09,6.11e+10,101.03476,163.07867,145.56074,1,"None","parabolic","box sum"
"6342",6342,6343,154.8659,51.62705,109.6767,NA,NA,NA,2.27e+09,5.38e+10,129.45078,167.10246,171.19092,1,"None","parabolic","box sum"
"6343",6343,6344,122.82925,51.46301,109.8817,NA,NA,NA,2.37e+09,5.42e+10,120.33787,152.40878,146.63762,1,"None","parabolic","box sum"
"6344",6344,6345,146.39347,50.8965,109.7063,NA,NA,NA,2.43e+09,5.59e+10,139.80282,248.25209,162.81581,1,"None","parabolic","box sum"
"6345",6345,6346,152.59774,49.28297,109.67195,NA,NA,NA,2.26e+09,5.37e+10,144.18156,227.63664,124.55016,1,"None","parabolic","box sum"
"6346",6346,6347,140.24938,48.30673,109.82365,NA,NA,NA,2.49e+09,5.27e+10,131.87894,126.948,106.55993,1,"None","parabolic","box sum"
"6347",6347,6348,175.02965,48.11091,109.71685,NA,NA,NA,2.59e+09,5.78e+10,168.13701,183.56395,109.55983,1,"None","parabolic","box sum"
"6348",6348,6349,29.22752,48.18478,109.81047,NA,NA,NA,2.66e+09,5.96e+10,101.1911,142.003,138.30715,1,"None","parabolic","box sum"
"6349",6349,6350,111.22293,46.37166,109.78761,NA,NA,NA,2.56e+09,5.65e+10,107.03797,230.42291,90.31165,1,"None","parabolic","box sum"
"6350",6350,6351,182.52056,44.91614,109.61368,NA,NA,NA,2.28e+09,4.96e+10,87.50707,135.50711,140.66035,1,"None","parabolic","box sum"
"6351",6351,6352,129.70188,44.96877,109.83031,NA,NA,NA,2.35e+09,5.17e+10,125.629,347.5576,108.69074,1,"None","parabolic","box sum"
"6352",6352,6353,121.15754,44.71872,109.76808,NA,NA,NA,2.26e+09,5.14e+10,181.79783,135.10281,130.76985,1,"None","parabolic","box sum"
"6357",6357,6358,44.12647,44.1491,109.8892,NA,NA,NA,8.14e+09,1.9e+11,221.03063,178.38359,146.18951,1,"None","parabolic","box sum"
"6361",6361,6362,109.09484,41.52621,109.90452,NA,NA,NA,3.1e+09,6.88e+10,119.89083,144.38206,121.6116,1,"None","parabolic","box sum"
"6362",6362,6363,41.59813,41.38865,109.64348,NA,NA,NA,3.39e+09,7.99e+10,160.39268,219.09297,129.79895,1,"None","parabolic","box sum"
"6363",6363,6364,49.01872,41.00779,109.6171,NA,NA,NA,2.56e+09,5.9e+10,158.90012,151.77542,135.28055,1,"None","parabolic","box sum"
"6364",6364,6365,56.6755,40.80048,109.79927,NA,NA,NA,2.37e+09,5.19e+10,110.23684,151.62939,106.14562,1,"None","parabolic","box sum"
"6365",6365,6366,154.91587,40.02188,109.80872,NA,NA,NA,2.43e+09,5.32e+10,106.70392,291.74399,109.75718,1,"None","parabolic","box sum"
"6366",6366,6367,163.83109,38.92423,109.81074,NA,NA,NA,2.45e+09,3.52e+10,118.78424,151.0995,108.85304,1,"None","parabolic","box sum"
"6367",6367,6368,159.00901,73.21844,109.27841,NA,NA,NA,2.67e+09,5.8e+10,102.85771,174.70705,106.17983,1,"None","parabolic","box sum"
"6368",6368,6369,28.26426,73.19219,109.35511,NA,NA,NA,2.3e+09,4.91e+10,106.88774,133.19799,119.70651,1,"None","parabolic","box sum"
"6369",6369,6370,62.98484,72.72769,109.31477,NA,NA,NA,2.3e+09,5.1e+10,110.60326,127.82824,139.14871,1,"None","parabolic","box sum"
"6370",6370,6371,136.27668,72.56408,109.47623,NA,NA,NA,2.32e+09,4.9e+10,89.9908,118.71471,242.36369,1,"None","parabolic","box sum"
"6371",6371,6372,157.91905,72.14732,109.50072,NA,NA,NA,2.35e+09,5.1e+10,89.67873,203.97662,110.47566,1,"None","parabolic","box sum"
"6372",6372,6373,77.35832,71.24783,109.46397,NA,NA,NA,2.31e+09,5.11e+10,114.97589,153.0249,122.32798,1,"None","parabolic","box sum"
"6377",6377,6378,185.35729,66.82866,109.37123,NA,NA,NA,2.77e+09,5.98e+10,123.20062,138.66577,105.15928,1,"None","parabolic","box sum"
"6381",6381,6382,118.47556,62.61254,109.54588,NA,NA,NA,2.34e+09,5.15e+10,94.21809,198.95503,118.63631,1,"None","parabolic","box sum"
"6382",6382,6383,50.20655,62.4995,109.46476,NA,NA,NA,2.36e+09,5.19e+10,124.75448,137.09947,119.27217,1,"None","parabolic","box sum"
"6383",6383,6384,21.53577,60.07734,109.3432,NA,NA,NA,2.93e+09,6.87e+10,150.05714,227.12031,136.28983,1,"None","parabolic","box sum"
"6384",6384,6385,181.78504,58.79891,109.30893,NA,NA,NA,2.34e+09,5.2e+10,125.64229,170.90741,111.34017,1,"None","parabolic","box sum"
"6385",6385,6386,72.76206,57.27336,109.40734,NA,NA,NA,2.27e+09,4.92e+10,108.0725,153.02023,125.15265,1,"None","parabolic","box sum"
"6386",6386,6387,72.58098,57.02382,109.44222,NA,NA,NA,2.27e+09,5.25e+10,131.36473,183.62507,139.69988,1,"None","parabolic","box sum"
"6387",6387,6388,15.02404,56.90343,109.48036,NA,NA,NA,2.29e+09,5.26e+10,99.4054,131.42115,289.59107,1,"None","parabolic","box sum"
"6388",6388,6389,23.1939,56.41727,109.2692,NA,NA,NA,2.35e+09,5.52e+10,263.96796,184.8751,196.9592,1,"None","parabolic","box sum"
"6389",6389,6390,142.93553,54.28181,109.31731,NA,NA,NA,2.35e+09,5.27e+10,145.00845,261.10452,113.37584,1,"None","parabolic","box sum"
"6390",6390,6391,138.37768,53.72945,109.57225,NA,NA,NA,2.7e+09,6.62e+10,123.24848,185.38684,213.9197,1,"None","parabolic","box sum"
"6391",6391,6392,50.4871,49.39399,109.4955,NA,NA,NA,2.61e+09,5.9e+10,91.10228,155.19506,177.52284,1,"None","parabolic","box sum"
"6392",6392,6393,133.36099,47.81347,109.38633,NA,NA,NA,2.25e+09,5.05e+10,119.08104,158.30261,141.28911,1,"None","parabolic","box sum"
"6397",6397,6398,170.30408,43.65658,109.34612,NA,NA,NA,2.38e+09,5.91e+10,166.84445,268.90385,278.10717,1,"None","parabolic","box sum"
"6401",6401,6402,186.30218,41.64001,109.49656,NA,NA,NA,2.39e+09,5.25e+10,92.37247,146.46363,154.74445,1,"None","parabolic","box sum"
"6402",6402,6403,32.40746,41.25344,109.4078,NA,NA,NA,2.35e+09,5.39e+10,114.15511,126.07974,229.626,1,"None","parabolic","box sum"
"6403",6403,6404,108.18258,40.20937,109.36141,NA,NA,NA,2.3e+09,4.73e+10,95.91829,138.63468,86.52985,1,"None","parabolic","box sum"
"6404",6404,6405,86.01901,72.99589,109.03545,NA,NA,NA,2.53e+09,5.53e+10,89.59751,172.99438,132.62028,1,"None","parabolic","box sum"
"6405",6405,6406,144.03874,72.83584,108.99776,NA,NA,NA,2.36e+09,5.05e+10,99.39258,128.94537,118.09641,1,"None","parabolic","box sum"
"6406",6406,6407,41.88548,72.70211,109.14557,NA,NA,NA,2.26e+09,4.93e+10,109.2475,161.98012,116.93817,1,"None","parabolic","box sum"
"6407",6407,6408,185.00519,71.81604,109.12619,NA,NA,NA,2.35e+09,4.95e+10,105.04884,148.90118,100.96025,1,"None","parabolic","box sum"
"6408",6408,6409,87.27179,71.24588,109.08296,NA,NA,NA,2.28e+09,4.84e+10,99.79381,194.39875,98.84071,1,"None","parabolic","box sum"
"6409",6409,6410,21.38738,70.38826,109.01529,NA,NA,NA,2.3e+09,5.02e+10,102.81801,153.82487,207.14176,1,"None","parabolic","box sum"
"6410",6410,6411,44.58726,69.03414,109.154,NA,NA,NA,2.56e+09,5.95e+10,127.68097,327.03133,132.33405,1,"None","parabolic","box sum"
"6411",6411,6412,38.98942,68.96027,109.12555,NA,NA,NA,2.34e+09,5.15e+10,118.96012,189.7683,104.78044,1,"None","parabolic","box sum"
"6412",6412,6413,180.48855,68.50361,108.95908,NA,NA,NA,3.14e+09,7.11e+10,117.26618,168.56965,126.86747,1,"None","parabolic","box sum"
"6417",6417,6418,180.78331,62.51691,109.11907,NA,NA,NA,2.54e+09,5.54e+10,85.64168,161.19173,142.1749,1,"None","parabolic","box sum"
"6421",6421,6422,165.30631,59.86745,109.10915,NA,NA,NA,2.62e+09,5.76e+10,108.94367,196.61874,108.11788,1,"None","parabolic","box sum"
"6422",6422,6423,60.83642,58.49565,109.11245,NA,NA,NA,2.44e+09,5.73e+10,130.71738,203.98998,132.31152,1,"None","parabolic","box sum"
"6423",6423,6424,78.40348,58.35294,109.14135,NA,NA,NA,2.83e+09,6.16e+10,128.23304,156.20267,102.10097,1,"None","parabolic","box sum"
"6424",6424,6425,131.72576,57.10504,109.19193,NA,NA,NA,2.87e+09,6.43e+10,134.80055,159.70618,133.47602,1,"None","parabolic","box sum"
"6425",6425,6426,67.05618,55.18695,109.227,NA,NA,NA,2.95e+09,6.79e+10,151.8697,156.89027,134.8533,1,"None","parabolic","box sum"
"6426",6426,6427,66.86389,55.02795,109.01724,NA,NA,NA,2.67e+09,6.03e+10,133.86373,203.32032,110.21698,1,"None","parabolic","box sum"
"6427",6427,6428,143.21053,53.96977,109.15375,NA,NA,NA,2.3e+09,5.3e+10,165.87863,205.71566,118.66844,1,"None","parabolic","box sum"
"6428",6428,6429,15.57716,53.54055,109.00974,NA,NA,NA,2.47e+09,5.61e+10,97.12626,168.62828,172.01203,1,"None","parabolic","box sum"
"6429",6429,6430,111.75039,50.71071,109.10014,NA,NA,NA,2.44e+09,5.35e+10,101.61493,138.78614,152.04954,1,"None","parabolic","box sum"
"6430",6430,6431,37.94303,49.34559,108.97774,NA,NA,NA,2.53e+09,5.71e+10,123.1813,143.68236,149.20068,1,"None","parabolic","box sum"
"6431",6431,6432,105.40235,46.91327,109.16109,NA,NA,NA,3.09e+09,6.32e+10,98.77027,126.72728,97.28986,1,"None","parabolic","box sum"
"6432",6432,6433,128.4904,46.36678,109.15206,NA,NA,NA,2.36e+09,5.54e+10,149.65407,165.63296,146.9906,1,"None","parabolic","box sum"
"6437",6437,6438,67.63939,42.3549,108.9341,NA,NA,NA,2.45e+09,5.2e+10,87.55531,142.09187,116.94068,1,"None","parabolic","box sum"
"6441",6441,6442,181.5241,70.3281,108.86588,NA,NA,NA,2.52e+09,5.68e+10,97.82933,136.92747,155.91478,1,"None","parabolic","box sum"
"6442",6442,6443,185.21826,69.64534,108.86836,NA,NA,NA,2.45e+09,5.18e+10,110.37333,137.36322,102.6659,1,"None","parabolic","box sum"
"6443",6443,6444,38.15682,69.45734,108.71262,NA,NA,NA,2.33e+09,4.81e+10,100.11626,144.68481,91.61133,1,"None","parabolic","box sum"
"6444",6444,6445,181.37852,69.13476,108.69255,NA,NA,NA,2.29e+09,4.65e+10,97.00335,112.4802,107.46115,1,"None","parabolic","box sum"
"6445",6445,6446,155.61811,68.84445,108.77659,NA,NA,NA,2.27e+09,5.01e+10,198.64347,134.52932,101.32617,1,"None","parabolic","box sum"
"6446",6446,6447,32.50417,67.24956,108.62124,NA,NA,NA,2.44e+09,4.97e+10,96.68655,143.24771,103.69354,1,"None","parabolic","box sum"
"6447",6447,6448,66.8886,66.85157,108.69893,NA,NA,NA,2.4e+09,5.46e+10,107.52776,156.86096,129.23193,1,"None","parabolic","box sum"
"6448",6448,6449,183.49191,66.09834,108.59455,NA,NA,NA,2.72e+09,6.07e+10,118.64515,169.79757,135.83672,1,"None","parabolic","box sum"
"6449",6449,6450,77.20359,65.96041,108.90971,NA,NA,NA,2.76e+09,5.73e+10,87.61883,145.03179,116.88018,1,"None","parabolic","box sum"
"6450",6450,6451,74.99904,63.7298,108.8539,NA,NA,NA,2.33e+09,5.22e+10,121.52263,295.13568,112.62774,1,"None","parabolic","box sum"
"6451",6451,6452,31.96899,60.49388,108.69252,NA,NA,NA,2.36e+09,5.38e+10,170.61585,154.63951,124.65948,1,"None","parabolic","box sum"
"6452",6452,6453,41.95015,59.45565,108.80204,NA,NA,NA,2.62e+09,5.71e+10,181.55233,135.45412,116.90605,1,"None","parabolic","box sum"
"6457",6457,6458,22.56677,52.22975,108.66571,NA,NA,NA,2.4e+09,5.32e+10,119.33876,138.47405,243.54112,1,"None","parabolic","box sum"
"6461",6461,6462,172.33283,47.15136,108.8264,NA,NA,NA,2.25e+09,5.12e+10,103.77773,561.00541,151.58266,1,"None","parabolic","box sum"
"6462",6462,6463,22.90283,45.48032,108.78555,NA,NA,NA,2.39e+09,4.8e+10,80.70811,301.29528,90.91747,1,"None","parabolic","box sum"
"6463",6463,6464,172.98414,45.11753,108.75306,NA,NA,NA,5.55e+09,1.32e+11,308.3609,172.08338,135.46413,1,"None","parabolic","box sum"
"6464",6464,6465,28.81872,44.37209,108.58652,NA,NA,NA,2.39e+09,4.76e+10,100.82712,115.30888,90.83611,1,"None","parabolic","box sum"
"6465",6465,6466,170.16087,43.43402,108.64511,NA,NA,NA,2.63e+09,6.5e+10,195.24033,421.35686,299.06893,1,"None","parabolic","box sum"
"6466",6466,6467,42.73386,42.77201,108.68726,NA,NA,NA,2.91e+09,7.32e+10,165.44442,213.38522,507.59256,1,"None","parabolic","box sum"
"6467",6467,6468,57.06021,41.4234,108.60701,NA,NA,NA,2.56e+09,5.45e+10,116.04096,165.49152,97.6007,1,"None","parabolic","box sum"
"6468",6468,6469,32.50206,41.33255,108.70881,NA,NA,NA,2.28e+09,5.16e+10,137.83086,129.88824,257.65735,1,"None","parabolic","box sum"
"6469",6469,6470,45.22701,40.4103,108.7595,NA,NA,NA,3.08e+09,6.47e+10,100.88575,162.62221,109.12925,1,"None","parabolic","box sum"
"6470",6470,6471,20.6106,40.40432,108.60155,NA,NA,NA,2.26e+09,4.86e+10,100.49001,161.85701,113.90072,1,"None","parabolic","box sum"
"6471",6471,6472,151.69675,71.64035,108.30174,NA,NA,NA,2.65e+09,6.05e+10,112.55079,167.50089,140.83308,1,"None","parabolic","box sum"
"6472",6472,6473,135.25957,69.01265,108.34641,NA,NA,NA,2.66e+09,5.67e+10,102.4467,127.87978,115.84711,1,"None","parabolic","box sum"
"6477",6477,6478,170.41701,65.94785,108.26372,NA,NA,NA,2.36e+09,5.08e+10,136.29524,142.25397,96.70073,1,"None","parabolic","box sum"
"6481",6481,6482,65.33653,58.79178,108.35333,NA,NA,NA,2.77e+09,6.03e+10,155.42155,140.03763,103.74528,1,"None","parabolic","box sum"
"6482",6482,6483,128.02004,56.54398,108.29239,NA,NA,NA,2.78e+09,6.3e+10,125.11235,188.71343,118.86162,1,"None","parabolic","box sum"
"6483",6483,6484,48.21645,56.46339,108.27671,NA,NA,NA,2.43e+09,5.62e+10,111.75627,147.41284,157.17107,1,"None","parabolic","box sum"
"6484",6484,6485,148.01196,55.50316,108.35491,NA,NA,NA,2.27e+09,5.26e+10,155.14429,148.80264,141.63667,1,"None","parabolic","box sum"
"6485",6485,6486,37.82618,53.17289,108.39961,NA,NA,NA,2.27e+09,5.11e+10,119.93725,133.67712,137.86656,1,"None","parabolic","box sum"
"6486",6486,6487,31.83472,52.37676,108.36464,NA,NA,NA,3.15e+09,7.3e+10,191.88054,153.983,157.05425,1,"None","parabolic","box sum"
"6487",6487,6488,31.98079,52.26283,108.42466,NA,NA,NA,3.02e+09,7.02e+10,174.42664,197.90214,125.24277,1,"None","parabolic","box sum"
"6488",6488,6489,62.02129,51.01459,108.5655,NA,NA,NA,2.55e+09,5.57e+10,107.78181,136.78926,109.22354,1,"None","parabolic","box sum"
"6489",6489,6490,35.93343,45.2381,108.2641,NA,NA,NA,2.31e+09,5.26e+10,141.60744,122.86496,156.28779,1,"None","parabolic","box sum"
"6490",6490,6491,45.12936,45.0497,108.27364,NA,NA,NA,6.17e+09,1.48e+11,157.24389,177.41019,259.75519,1,"None","parabolic","box sum"
"6491",6491,6492,41.77876,44.82336,108.36743,NA,NA,NA,2.79e+09,6.35e+10,205.70687,256.54209,144.53477,1,"None","parabolic","box sum"
"6492",6492,6493,133.29399,43.84947,108.33148,NA,NA,NA,2.45e+09,5.59e+10,151.86482,182.70361,119.83585,1,"None","parabolic","box sum"
"6497",6497,6498,25.13556,42.32172,108.58551,NA,NA,NA,2.64e+09,5.94e+10,121.06094,191.40917,111.29218,1,"None","parabolic","box sum"
"6501",6501,6502,34.91271,39.65186,108.47758,NA,NA,NA,2.27e+09,5.38e+10,136.06226,173.80613,220.41309,1,"None","parabolic","box sum"
"6502",6502,6503,56.33815,72.57241,108.07967,NA,NA,NA,2.3e+09,5.11e+10,147.49462,143.90857,136.4876,1,"None","parabolic","box sum"
"6503",6503,6504,173.49758,71.90321,108.07075,NA,NA,NA,2.51e+09,5.82e+10,160.90109,254.97108,128.52013,1,"None","parabolic","box sum"
"6504",6504,6505,174.92836,70.27621,107.94029,NA,NA,NA,2.26e+09,4.84e+10,92.40399,133.24764,125.62996,1,"None","parabolic","box sum"
"6505",6505,6506,140.88811,70.30563,107.98983,NA,NA,NA,2.4e+09,5.42e+10,101.89524,187.25619,138.53413,1,"None","parabolic","box sum"
"6506",6506,6507,28.44683,70.34256,108.02739,NA,NA,NA,2.41e+09,5.18e+10,87.72631,161.74264,122.49905,1,"None","parabolic","box sum"
"6507",6507,6508,116.16756,67.51571,108.12047,NA,NA,NA,2.44e+09,5.06e+10,128.13655,116.6919,97.7096,1,"None","parabolic","box sum"
"6508",6508,6509,22.64551,67.17275,108.22919,NA,NA,NA,2.33e+09,5.06e+10,133.74647,212.74592,98.77855,1,"None","parabolic","box sum"
"6509",6509,6510,169.16432,66.54284,108.03064,NA,NA,NA,2.31e+09,5.08e+10,109.51621,127.44544,191.73169,1,"None","parabolic","box sum"
"6510",6510,6511,170.22635,65.93384,108.05396,NA,NA,NA,2.43e+09,5.04e+10,153.78456,131.42511,84.94979,1,"None","parabolic","box sum"
"6511",6511,6512,29.56439,63.3458,107.99674,NA,NA,NA,2.37e+09,5.57e+10,115.14201,237.61287,129.01664,1,"None","parabolic","box sum"
"6512",6512,6513,114.89921,62.83982,108.11103,NA,NA,NA,2.53e+09,5.52e+10,106.88407,149.70365,134.12189,1,"None","parabolic","box sum"
"6517",6517,6518,33.34427,59.43981,108.16181,NA,NA,NA,2.38e+09,5.27e+10,92.50201,147.73098,209.48285,1,"None","parabolic","box sum"
"6521",6521,6522,41.15188,56.63936,108.12739,NA,NA,NA,2.54e+09,5.47e+10,121.89638,135.82253,110.70806,1,"None","parabolic","box sum"
"6522",6522,6523,24.54591,56.52312,107.94576,NA,NA,NA,2.33e+09,5.62e+10,160.53681,181.61777,216.28499,1,"None","parabolic","box sum"
"6523",6523,6524,170.02007,55.19722,107.9229,NA,NA,NA,2.28e+09,5.24e+10,126.62842,174.64852,132.42292,1,"None","parabolic","box sum"
"6524",6524,6525,175.54261,54.33776,108.04179,NA,NA,NA,2.66e+09,5.54e+10,85.7229,145.46061,109.19642,1,"None","parabolic","box sum"
"6525",6525,6526,123.16776,53.70927,108.1937,NA,NA,NA,2.34e+09,5.42e+10,133.20172,151.77584,182.76286,1,"None","parabolic","box sum"
"6526",6526,6527,75.67077,53.80609,108.19985,NA,NA,NA,2.32e+09,5e+10,91.32702,204.69677,103.97017,1,"None","parabolic","box sum"
"6527",6527,6528,86.72943,51.96696,108.16941,NA,NA,NA,2.29e+09,4.93e+10,87.89487,152.45801,219.61784,1,"None","parabolic","box sum"
"6528",6528,6529,162.02382,51.48988,108.19147,NA,NA,NA,2.37e+09,5.04e+10,90.03172,171.89229,105.05331,1,"None","parabolic","box sum"
"6529",6529,6530,174.76776,50.18332,108.03068,NA,NA,NA,2.48e+09,5.4e+10,134.90009,122.71267,125.69672,1,"None","parabolic","box sum"
"6530",6530,6531,20.07544,49.5289,108.02055,NA,NA,NA,2.51e+09,5.71e+10,158.60454,148.11796,125.53442,1,"None","parabolic","box sum"
"6531",6531,6532,114.9724,49.16743,108.14413,NA,NA,NA,3.23e+09,6.93e+10,99.0915,191.90943,103.24919,1,"None","parabolic","box sum"
"6532",6532,6533,167.53679,46.96067,108.09454,NA,NA,NA,2.59e+09,5.81e+10,154.57878,142.66682,118.27791,1,"None","parabolic","box sum"
"6537",6537,6538,41.77841,45.42855,108.08097,NA,NA,NA,2.29e+09,5.45e+10,159.01249,295.99643,270.94412,1,"None","parabolic","box sum"
"6541",6541,6542,182.15579,42.74153,108.05125,NA,NA,NA,2.4e+09,5.11e+10,152.03001,147.11076,85.36327,1,"None","parabolic","box sum"
"6542",6542,6543,42.43429,42.52321,108.06702,NA,NA,NA,2.97e+09,7.19e+10,186.55277,204.14978,430.91065,1,"None","parabolic","box sum"
"6543",6543,6544,41.96712,41.70869,107.91667,NA,NA,NA,2.65e+09,6.35e+10,94.37076,288.65355,314.20362,1,"None","parabolic","box sum"
"6544",6544,6545,128.27519,38.92423,108.13595,NA,NA,NA,2.73e+09,4.1e+10,117.83276,174.54588,104.69824,1,"None","parabolic","box sum"
"6545",6545,6546,42.37492,73.07666,107.72679,NA,NA,NA,2.28e+09,5.14e+10,148.36671,163.9385,140.86771,1,"None","parabolic","box sum"
"6546",6546,6547,189.98211,71.4643,107.80823,NA,NA,NA,2.48e+09,5.75e+10,118.96721,151.56493,163.3361,1,"None","parabolic","box sum"
"6547",6547,6548,123.00469,69.05903,107.85808,NA,NA,NA,2.56e+09,5.96e+10,115.2446,159.74138,162.39816,1,"None","parabolic","box sum"
"6548",6548,6549,176.38942,68.94018,107.65218,NA,NA,NA,2.65e+09,5.79e+10,119.87954,116.26028,145.76018,1,"None","parabolic","box sum"
"6549",6549,6550,95.06973,67.46558,107.65248,NA,NA,NA,2.78e+09,6.18e+10,116.44036,164.05103,124.00693,1,"None","parabolic","box sum"
"6550",6550,6551,185.46852,64.48351,107.62182,NA,NA,NA,2.66e+09,5.93e+10,121.95089,174.92723,109.70044,1,"None","parabolic","box sum"
"6551",6551,6552,91.8375,64.39588,107.85763,NA,NA,NA,2.73e+09,5.97e+10,89.59629,323.97979,126.68514,1,"None","parabolic","box sum"
"6552",6552,6553,60.76185,63.18761,107.57606,NA,NA,NA,2.33e+09,4.88e+10,113.86197,159.82655,112.40786,1,"None","parabolic","box sum"
"6557",6557,6558,133.70258,56.49203,107.65228,NA,NA,NA,2.3e+09,4.91e+10,100.32146,128.2869,126.23578,1,"None","parabolic","box sum"
"6561",6561,6562,114.0775,52.35918,107.57596,NA,NA,NA,2.3e+09,5.1e+10,103.80002,144.92571,136.12545,1,"None","parabolic","box sum"
"6562",6562,6563,44.3773,48.66987,107.75924,NA,NA,NA,2.34e+09,4.94e+10,137.03694,141.693,95.45779,1,"None","parabolic","box sum"
"6563",6563,6564,41.18212,48.17077,107.58159,NA,NA,NA,2.52e+09,5.56e+10,110.14889,159.518,118.54994,1,"None","parabolic","box sum"
"6564",6564,6565,144.01539,47.90608,107.70047,NA,NA,NA,2.42e+09,5.27e+10,107.55096,178.48623,108.75791,1,"None","parabolic","box sum"
"6565",6565,6566,134.03071,46.01925,107.84996,NA,NA,NA,2.41e+09,5.42e+10,114.58016,162.42862,134.13191,1,"None","parabolic","box sum"
"6566",6566,6567,171.52092,45.65814,107.72197,NA,NA,NA,2.27e+09,5.24e+10,630.67394,140.16593,146.47323,1,"None","parabolic","box sum"
"6567",6567,6568,43.52378,45.41886,107.73705,NA,NA,NA,3.05e+09,7.4e+10,254.36038,150.34598,205.07061,1,"None","parabolic","box sum"
"6568",6568,6569,43.34285,45.2287,107.78143,NA,NA,NA,3.27e+09,7.59e+10,123.46223,153.99927,183.10875,1,"None","parabolic","box sum"
