"","Number","X.","Position.F1","Position.F2","Position.F3","Assign.F1","Assign.F2","Assign.F3","Height","Volume","Line.Width.F1..Hz.","Line.Width.F2..Hz.","Line.Width.F3..Hz.","Merit","Details","Fit.Method","Vol..Method"
"13408",13408,40863,44.13943,57.37038,164.63161,NA,NA,NA,1928750000,43051300000,95.40652,221.73029,126.00637,1,"None","parabolic","box sum"
"13409",13409,63522,91.69272,57.36679,98.07249,NA,NA,NA,1968120000,39990400000,88.59351,140.38727,103.73819,1,"None","parabolic","box sum"
"13410",13410,54605,27.45526,57.36674,123.2747,NA,NA,NA,2629080000,6.168e+10,115.77958,183.55915,153.85678,1,"None","parabolic","box sum"
"13411",13411,46699,75.36256,57.36652,146.60592,NA,NA,NA,2585100000,57082200000,104.89685,159.58664,119.72883,1,"None","parabolic","box sum"
"13412",13412,67809,12.07148,57.3654,84.1804,NA,NA,NA,2339830000,53362200000,109.46735,148.14362,182.9018,1,"None","parabolic","box sum"
"13413",13413,52101,22.95958,57.36085,129.59892,NA,NA,NA,2083330000,43883400000,104.22019,141.72032,117.53753,1,"None","parabolic","box sum"
"13414",13414,49064,97.2271,57.36074,138.85137,NA,NA,NA,2136780000,48563600000,112.7737,161.54033,140.27461,1,"None","parabolic","box sum"
"13415",13415,63223,157.19319,57.36052,98.97129,NA,NA,NA,2114610000,47789600000,105.11487,180.06337,128.71581,1,"None","parabolic","box sum"
"13416",13416,53031,60.76488,57.35829,127.30426,NA,NA,NA,1965020000,42131500000,200.16412,130.06493,118.46232,1,"None","parabolic","box sum"
"13417",13417,56712,171.26715,57.35755,118.12797,NA,NA,NA,3358300000,79075200000,130.5189,171.11164,287.04512,1,"None","parabolic","box sum"
"13418",13418,59642,80.53261,57.35743,109.97809,NA,NA,NA,2018390000,4.3434e+10,114.20152,124.24016,125.71007,1,"None","parabolic","box sum"
"13419",13419,56149,176.46672,57.35719,119.45736,NA,NA,NA,1929270000,45253300000,112.42712,198.8939,191.76465,1,"None","parabolic","box sum"
"13420",13420,63113,154.07051,57.35612,99.18939,NA,NA,NA,2139970000,4.8578e+10,96.22913,166.91887,159.44874,1,"None","parabolic","box sum"
"13421",13421,51630,146.12317,57.35484,131.01646,NA,NA,NA,1950780000,44639400000,93.40402,338.20534,143.49419,1,"None","parabolic","box sum"
"13422",13422,44379,16.39037,57.35382,153.84251,NA,NA,NA,2247410000,47492400000,97.79559,153.15834,114.28186,1,"None","parabolic","box sum"
"13423",13423,49465,141.33031,57.35211,137.35197,NA,NA,NA,2334930000,49791600000,105.53442,115.72966,118.96697,1,"None","parabolic","box sum"
"13424",13424,50783,54.73582,57.3505,133.36894,NA,NA,NA,2052380000,46820600000,116.39517,202.43433,243.44745,1,"None","parabolic","box sum"
"13425",13425,65659,158.12147,57.34939,91.33147,NA,NA,NA,2120070000,47458600000,105.43549,152.2857,130.96094,1,"None","parabolic","box sum"
"13426",13426,58197,57.27019,57.34888,114.29004,NA,NA,NA,4502500000,1.09116e+11,161.71424,178.46474,444.34845,1,"None","parabolic","box sum"
"13427",13427,67921,176.17707,57.34705,83.77629,NA,NA,NA,2143790000,50041100000,123.723,151.10305,165.25996,1,"None","parabolic","box sum"
"13428",13428,48112,178.03821,57.34618,141.74313,NA,NA,NA,2122680000,45674600000,78.66699,140.65513,174.81312,1,"None","parabolic","box sum"
"13429",13429,58052,63.93565,57.34404,114.34761,NA,NA,NA,2331970000,53478700000,125.15998,138.96346,146.22414,1,"None","parabolic","box sum"
"13430",13430,41179,77.39837,57.34402,163.83411,NA,NA,NA,2016590000,44413800000,95.97081,157.84845,124.85281,1,"None","parabolic","box sum"
"13431",13431,59902,132.12995,57.34172,109.26982,NA,NA,NA,1917810000,42645500000,196.86022,138.85707,111.53167,1,"None","parabolic","box sum"
"13432",13432,57812,168.21829,57.3389,115.18783,NA,NA,NA,3096770000,67114700000,129.00405,144.33888,96.66568,1,"None","parabolic","box sum"
"13433",13433,67597,165.23374,57.33623,84.75489,NA,NA,NA,1946080000,4.4632e+10,138.69531,192.82275,221.43322,1,"None","parabolic","box sum"
"13434",13434,68132,74.81763,57.33593,83.15417,NA,NA,NA,2.281e+09,50187600000,109.69942,123.19958,210.57391,1,"None","parabolic","box sum"
"13435",13435,63114,144.39677,57.335,99.15578,NA,NA,NA,1937140000,4.3513e+10,101.53248,175.78819,127.54631,1,"None","parabolic","box sum"
"13436",13436,52877,24.44954,57.33429,127.57852,NA,NA,NA,2212800000,51385200000,103.37253,150.0729,161.83677,1,"None","parabolic","box sum"
"13437",13437,50313,34.63135,57.33345,134.85989,NA,NA,NA,2068400000,45621400000,113.46624,156.17868,124.78277,1,"None","parabolic","box sum"
"13438",13438,69070,40.29218,57.33167,80.08916,NA,NA,NA,2039530000,29820500000,111.42404,113.90698,120.98366,1,"None","parabolic","box sum"
"13439",13439,61859,56.02152,57.33162,103.22454,NA,NA,NA,1925540000,45265600000,117.98544,184.41969,201.75612,1,"None","parabolic","box sum"
"13440",13440,55310,152.88289,57.33086,121.51584,NA,NA,NA,2611390000,61269700000,159.25616,176.3548,139.50711,1,"None","parabolic","box sum"
"13441",13441,47794,93.37181,57.32716,142.78165,NA,NA,NA,1931100000,43146100000,99.9416,153.08908,257.64942,1,"None","parabolic","box sum"
"13442",13442,56826,37.98387,57.32614,118.01362,NA,NA,NA,2304720000,54403300000,117.52375,183.38579,181.82826,1,"None","parabolic","box sum"
"13443",13443,68220,137.39007,57.32482,82.74256,NA,NA,NA,2166070000,48366500000,118.98699,264.36603,106.0918,1,"None","parabolic","box sum"
"13444",13444,66457,85.53975,57.32453,88.48533,NA,NA,NA,2348040000,4.857e+10,85.54732,163.92899,97.92572,1,"None","parabolic","box sum"
"13445",13445,50312,69.88108,57.32305,134.66907,NA,NA,NA,2406630000,5.2651e+10,98.01544,184.70091,193.71793,1,"None","parabolic","box sum"
"13446",13446,49366,12.38871,57.32267,137.60605,NA,NA,NA,1949860000,43954300000,110.40539,134.51368,246.19243,1,"None","parabolic","box sum"
"13447",13447,42128,120.52965,57.32215,160.6612,NA,NA,NA,2191200000,47233900000,93.91518,131.80438,128.88584,1,"None","parabolic","box sum"
"13448",13448,67922,105.55801,57.32103,83.71835,NA,NA,NA,2542780000,5.4245e+10,95.32468,141.56449,114.49319,1,"None","parabolic","box sum"
"13449",13449,57081,48.791,57.31997,117.34148,NA,NA,NA,2615780000,57506500000,85.21754,175.44043,138.51911,1,"None","parabolic","box sum"
"13450",13450,46794,68.17504,57.31891,146.331,NA,NA,NA,2498890000,57858900000,201.36843,166.72111,123.75972,1,"None","parabolic","box sum"
"13451",13451,68756,16.29019,57.31789,80.96575,NA,NA,NA,2197130000,48982800000,104.21042,152.36831,240.46236,1,"None","parabolic","box sum"
"13452",13452,56958,21.92782,57.31499,117.56716,NA,NA,NA,2312620000,52231200000,137.6281,192.18084,125.40758,1,"None","parabolic","box sum"
"13453",13453,62501,46.07346,57.31438,101.4754,NA,NA,NA,2262860000,50514800000,113.30012,180.24778,115.72486,1,"None","parabolic","box sum"
"13454",13454,63611,67.43579,57.31349,97.49524,NA,NA,NA,2220300000,51120900000,162.80129,152.109,191.35243,1,"None","parabolic","box sum"
"13455",13455,58893,58.59363,57.3091,112.1441,NA,NA,NA,1987740000,43774400000,140.85262,139.70029,283.52952,1,"None","parabolic","box sum"
"13456",13456,66569,129.75359,57.30699,88.04506,NA,NA,NA,2053570000,40389100000,103.00733,135.28597,82.8653,1,"None","parabolic","box sum"
"13457",13457,42019,167.83262,57.30527,160.99597,NA,NA,NA,2009870000,44169200000,163.59796,274.40965,127.55726,1,"None","parabolic","box sum"
"13458",13458,49568,185.10376,57.30429,136.94584,NA,NA,NA,1968190000,4.5189e+10,116.29242,161.49339,167.11977,1,"None","parabolic","box sum"
"13459",13459,65114,32.30337,57.30389,92.76831,NA,NA,NA,2150300000,45579800000,143.45665,112.39931,121.17016,1,"None","parabolic","box sum"
"13460",13460,65848,48.21933,57.30202,90.61911,NA,NA,NA,1964960000,40747800000,90.7554,123.03874,109.9512,1,"None","parabolic","box sum"
"13461",13461,46577,163.42846,57.30047,146.76769,NA,NA,NA,1974960000,47135200000,125.07632,200.77625,172.65697,1,"None","parabolic","box sum"
"13462",13462,67221,46.08948,57.29742,86.08316,NA,NA,NA,2390090000,52255200000,156.92877,124.43542,131.01017,1,"None","parabolic","box sum"
"13463",13463,63711,30.51682,57.29624,97.3192,NA,NA,NA,2056850000,44257200000,92.17467,132.91839,153.89162,1,"None","parabolic","box sum"
"13464",13464,59643,172.88018,57.29493,109.99711,NA,NA,NA,2004320000,46471700000,110.18309,139.29975,211.60197,1,"None","parabolic","box sum"
"13465",13465,64684,47.19264,57.29282,94.1,NA,NA,NA,1937970000,45066200000,116.29257,177.2362,161.99929,1,"None","parabolic","box sum"
"13466",13466,57458,120.66571,57.29159,116.07266,NA,NA,NA,2055180000,46819900000,94.08862,260.47951,146.98768,1,"None","parabolic","box sum"
"13467",13467,45929,127.33882,57.29022,148.78104,NA,NA,NA,2305080000,52279800000,149.16673,158.32847,124.98148,1,"None","parabolic","box sum"
"13468",13468,62901,30.21785,57.28989,100.09659,NA,NA,NA,2268720000,49115700000,295.18223,130.30672,107.9247,1,"None","parabolic","box sum"
"13469",13469,49785,46.04593,57.28903,136.35723,NA,NA,NA,2042670000,45756900000,271.70435,128.79217,120.79048,1,"None","parabolic","box sum"
"13470",13470,66997,93.16739,57.28713,86.86932,NA,NA,NA,2184840000,48016200000,124.00209,200.98278,107.7261,1,"None","parabolic","box sum"
"13471",13471,44145,107.80534,57.28673,154.72575,NA,NA,NA,1913830000,40744100000,97.43649,129.12428,114.98725,1,"None","parabolic","box sum"
"13472",13472,53821,40.89747,57.28584,125.241,NA,NA,NA,3163320000,71728300000,159.75022,219.88425,107.17931,1,"None","parabolic","box sum"
"13473",13473,61757,123.38543,57.28413,103.80989,NA,NA,NA,1908110000,4.0648e+10,114.27236,126.02383,108.29854,1,"None","parabolic","box sum"
"13474",13474,47237,29.94018,57.28372,144.80756,NA,NA,NA,2004970000,41006600000,174.56344,121.46181,91.55844,1,"None","parabolic","box sum"
"13475",13475,54074,32.15038,57.28278,124.45866,NA,NA,NA,2485250000,60054700000,268.20624,198.03545,561.21048,1,"None","parabolic","box sum"
"13476",13476,51968,51.52544,57.2813,130.03636,NA,NA,NA,2266010000,50772800000,133.01363,267.09035,104.9442,1,"None","parabolic","box sum"
"13477",13477,49467,99.8836,57.28029,137.52415,NA,NA,NA,2222010000,45414100000,84.08408,135.68005,109.72798,1,"None","parabolic","box sum"
"13478",13478,43832,105.10622,57.27903,155.53356,NA,NA,NA,2047850000,44877200000,149.8666,146.73045,106.23261,1,"None","parabolic","box sum"
"13479",13479,46155,134.61667,57.27799,148.26122,NA,NA,NA,2584930000,62005700000,152.33262,204.7942,161.37041,1,"None","parabolic","box sum"
"13480",13480,66360,25.91002,57.27727,88.91672,NA,NA,NA,2346060000,51295800000,94.32924,147.37508,131.32185,1,"None","parabolic","box sum"
"13481",13481,58198,172.81376,57.27726,114.15636,NA,NA,NA,4552800000,1.08365e+11,150.54448,208.9102,213.65058,1,"None","parabolic","box sum"
"13482",13482,63311,68.25524,57.27316,98.66365,NA,NA,NA,2539230000,56830600000,140.19306,150.12339,118.09808,1,"None","parabolic","box sum"
"13483",13483,48731,156.42413,57.27248,139.67298,NA,NA,NA,2096640000,46576300000,109.45575,155.95609,179.52284,1,"None","parabolic","box sum"
"13484",13484,46464,70.41059,57.27118,147.16335,NA,NA,NA,2049550000,42495200000,108.21419,164.95308,90.26335,1,"None","parabolic","box sum"
"13485",13485,56571,25.34611,57.27026,118.37935,NA,NA,NA,2051040000,47094500000,123.46223,146.29966,159.79379,1,"None","parabolic","box sum"
"13486",13486,45009,96.55901,57.26921,151.86406,NA,NA,NA,2428360000,51447300000,84.86822,137.35566,123.98534,1,"None","parabolic","box sum"
"13487",13487,65222,34.51428,57.26793,92.60403,NA,NA,NA,1971320000,40853100000,93.19821,138.38017,100.52091,1,"None","parabolic","box sum"
"13488",13488,68546,43.89031,57.26781,81.7745,NA,NA,NA,2518430000,55733600000,149.06047,139.99924,136.6958,1,"None","parabolic","box sum"
"13489",13489,42905,91.02443,57.26769,158.35479,NA,NA,NA,2038580000,41781300000,75.99226,174.83649,99.34765,1,"None","parabolic","box sum"
"13490",13490,52876,60.19731,57.26488,127.69535,NA,NA,NA,2138300000,44600800000,196.18234,131.40717,99.09043,1,"None","parabolic","box sum"
"13491",13491,42549,125.03964,57.26427,159.3231,NA,NA,NA,1987180000,40320400000,102.85099,135.11679,96.03529,1,"None","parabolic","box sum"
"13492",13492,52875,115.27459,57.26415,127.62583,NA,NA,NA,2204140000,50474400000,134.89826,178.03416,148.89088,1,"None","parabolic","box sum"
"13493",13493,58200,58.77098,57.26113,114.1422,NA,NA,NA,3225430000,70175800000,108.16289,151.41931,118.93421,1,"None","parabolic","box sum"
"13494",13494,54073,132.54668,57.25799,124.49384,NA,NA,NA,2021170000,40632300000,89.12971,147.3586,93.42754,1,"None","parabolic","box sum"
"13495",13495,49669,45.45429,57.25665,136.69392,NA,NA,NA,1999200000,45142400000,292.43407,136.58795,144.79554,1,"None","parabolic","box sum"
"13496",13496,64117,140.21642,57.25641,95.77196,NA,NA,NA,2166630000,49537500000,178.30766,144.37246,165.46023,1,"None","parabolic","box sum"
"13497",13497,49570,21.12136,57.25542,137.0667,NA,NA,NA,1942670000,42849800000,191.70466,144.35932,259.39262,1,"None","parabolic","box sum"
"13498",13498,47106,13.57804,57.25102,145.03579,NA,NA,NA,2158640000,47719400000,102.46625,179.8366,119.21929,1,"None","parabolic","box sum"
"13499",13499,53278,167.7478,57.25047,126.67653,NA,NA,NA,1918700000,3.9905e+10,99.80816,109.88778,122.72727,1,"None","parabolic","box sum"
"13500",13500,51382,106.84744,57.2498,131.76419,NA,NA,NA,2051160000,41879100000,119.86518,99.51892,105.16721,1,"None","parabolic","box sum"
"13501",13501,64794,99.73935,57.24868,93.7676,NA,NA,NA,2103840000,46635800000,90.91052,215.18371,118.53325,1,"None","parabolic","box sum"
"13502",13502,60021,87.69352,57.24623,109.23651,NA,NA,NA,1925030000,42521800000,86.30215,239.59702,108.16586,1,"None","parabolic","box sum"
"13503",13503,61537,60.73156,57.23802,104.37786,NA,NA,NA,2189120000,48408600000,123.93369,128.01945,144.05119,1,"None","parabolic","box sum"
"13504",13504,52102,169.77752,57.23714,129.57468,NA,NA,NA,2026480000,42706900000,102.95786,139.68256,113.20457,1,"None","parabolic","box sum"
"13505",13505,58199,170.44876,57.23351,114.21244,NA,NA,NA,2555410000,58282200000,178.07376,284.64812,132.8823,1,"None","parabolic","box sum"
"13506",13506,40864,65.56187,57.23181,164.90405,NA,NA,NA,1979400000,45162200000,131.58702,105.40211,208.90552,1,"None","parabolic","box sum"
"13507",13507,50547,38.63255,57.22941,133.95883,NA,NA,NA,2181580000,48628600000,182.29494,162.20665,118.41059,1,"None","parabolic","box sum"
"13508",13508,40544,102.32267,57.22915,165.63338,NA,NA,NA,1934380000,42608400000,162.84893,187.63217,107.83001,1,"None","parabolic","box sum"
"13509",13509,62210,23.67213,57.22863,102.27069,NA,NA,NA,2486030000,51145700000,82.41564,162.02807,101.37165,1,"None","parabolic","box sum"
"13510",13510,51504,14.06403,57.22809,131.48648,NA,NA,NA,2204390000,4.8241e+10,112.69431,177.05992,111.97478,1,"None","parabolic","box sum"
"13511",13511,64018,19.26751,57.22809,96.25472,NA,NA,NA,1970350000,44759500000,129.96988,340.89169,102.9563,1,"None","parabolic","box sum"
"13512",13512,67923,19.62994,57.22569,83.76506,NA,NA,NA,2189920000,51691400000,112.83355,325.54567,142.3372,1,"None","parabolic","box sum"
"13513",13513,59400,57.00293,57.22267,110.90607,NA,NA,NA,2344960000,53942100000,100.95903,134.06682,327.80874,1,"None","parabolic","box sum"
"13514",13514,56269,172.69992,57.22235,119.31826,NA,NA,NA,3217870000,7.6419e+10,120.80597,215.50643,175.47673,1,"None","parabolic","box sum"
"13515",13515,60148,33.13714,57.22122,108.63149,NA,NA,NA,2022610000,42632800000,151.87703,123.66021,96.96984,1,"None","parabolic","box sum"
"13516",13516,59521,146.1107,57.21619,110.34634,NA,NA,NA,2190990000,47783400000,125.3377,144.03847,114.54576,1,"None","parabolic","box sum"
"13517",13517,40434,88.87001,57.21549,166.0861,NA,NA,NA,2236570000,33014900000,131.84352,217.74092,91.74591,1,"None","parabolic","box sum"
"13518",13518,42239,55.67295,57.21548,160.40812,NA,NA,NA,2136570000,4.8085e+10,102.48823,189.64699,222.92864,1,"None","parabolic","box sum"
"13519",13519,41819,54.32165,57.21141,161.84152,NA,NA,NA,2518960000,5.2036e+10,123.98988,134.68954,92.5361,1,"None","parabolic","box sum"
"13520",13520,45008,138.75301,57.20831,151.96946,NA,NA,NA,1988480000,41008400000,80.371,156.81496,103.60405,1,"None","parabolic","box sum"
"13521",13521,50663,62.40056,57.20577,133.62245,NA,NA,NA,2211950000,52488200000,132.35163,194.87971,124.90731,1,"None","parabolic","box sum"
"13522",13522,49569,50.90415,57.205,137.12445,NA,NA,NA,2210180000,49766100000,156.77243,141.73326,125.72926,1,"None","parabolic","box sum"
"13523",13523,42907,113.95052,57.20251,158.31267,NA,NA,NA,2328740000,52463600000,114.34565,145.93375,133.64203,1,"None","parabolic","box sum"
"13524",13524,47238,181.22664,57.20186,144.85795,NA,NA,NA,2319010000,50518900000,112.91599,176.79393,108.56912,1,"None","parabolic","box sum"
"13525",13525,67598,12.05345,57.20131,84.73609,NA,NA,NA,2106060000,49663900000,100.68055,182.58533,195.04786,1,"None","parabolic","box sum"
"13526",13526,58309,51.83501,57.19944,113.80757,NA,NA,NA,2386850000,52657400000,161.68004,165.89144,112.15544,1,"None","parabolic","box sum"
"13527",13527,55434,56.79547,57.19943,121.2692,NA,NA,NA,2158400000,52621400000,282.98282,200.33211,638.42374,1,"None","parabolic","box sum"
"13528",13528,48211,91.54251,57.19922,141.62616,NA,NA,NA,2112340000,46598300000,182.91908,154.18535,97.32679,1,"None","parabolic","box sum"
"13529",13529,44708,172.29993,57.19724,152.827,NA,NA,NA,1979050000,44681700000,96.64319,236.19533,147.39698,1,"None","parabolic","box sum"
"13530",13530,53032,142.93566,57.19619,127.28634,NA,NA,NA,2170810000,44592700000,86.87682,146.03159,109.97227,1,"None","parabolic","box sum"
"13531",13531,51506,15.8783,57.19042,131.4532,NA,NA,NA,2300010000,52706900000,88.87932,191.30132,204.81339,1,"None","parabolic","box sum"
"13532",13532,50099,183.44953,57.18839,135.39273,NA,NA,NA,2396590000,50971100000,118.20835,170.07336,100.23823,1,"None","parabolic","box sum"
"13533",13533,59523,142.45354,57.18475,110.33533,NA,NA,NA,2556190000,57862300000,108.48656,197.77885,235.4731,1,"None","parabolic","box sum"
"13534",13534,45631,106.81569,57.18387,149.82708,NA,NA,NA,2269630000,51726700000,108.20197,156.41358,145.74558,1,"None","parabolic","box sum"
"13535",13535,51505,18.69431,57.1826,131.25676,NA,NA,NA,1912790000,41716800000,205.72641,142.02699,102.78648,1,"None","parabolic","box sum"
"13536",13536,48732,178.83474,57.18194,139.86303,NA,NA,NA,2138860000,49117300000,88.01075,195.29465,166.96289,1,"None","parabolic","box sum"
"13537",13537,48627,162.2626,57.18184,140.08073,NA,NA,NA,2302250000,48851100000,105.55213,143.86261,111.84022,1,"None","parabolic","box sum"
"13538",13538,67811,111.79685,57.18033,84.1303,NA,NA,NA,2307630000,51715100000,101.67722,143.69655,144.70541,1,"None","parabolic","box sum"
"13539",13539,48010,156.96867,57.17879,141.97633,NA,NA,NA,2170350000,47567400000,88.46038,177.83138,136.72522,1,"None","parabolic","box sum"
"13540",13540,61657,154.58257,57.17797,103.99732,NA,NA,NA,2059460000,44656200000,81.39454,244.17073,130.83577,1,"None","parabolic","box sum"
"13541",13541,56270,105.86155,57.17626,119.07655,NA,NA,NA,1908820000,40974200000,145.24479,154.49369,116.66113,1,"None","parabolic","box sum"
"13542",13542,62902,21.86066,57.17618,99.92814,NA,NA,NA,2046780000,47682500000,176.95251,172.09068,130.59837,1,"None","parabolic","box sum"
"13543",13543,52495,39.77082,57.17498,128.70136,NA,NA,NA,2141610000,49804900000,129.44712,275.10247,140.84288,1,"None","parabolic","box sum"
"13544",13544,54607,123.46152,57.17215,123.17608,NA,NA,NA,2118660000,50249800000,151.44465,191.56229,135.25385,1,"None","parabolic","box sum"
"13545",13545,68859,14.78286,57.172,80.66715,NA,NA,NA,1964460000,42213700000,132.38582,143.92853,98.2253,1,"None","parabolic","box sum"
"13546",13546,67222,84.35188,57.17181,86.17114,NA,NA,NA,2261620000,51121400000,182.70045,156.33306,122.92129,1,"None","parabolic","box sum"
"13547",13547,49166,110.63106,57.16878,138.4833,NA,NA,NA,2273930000,51388600000,134.40725,198.51506,122.47673,1,"None","parabolic","box sum"
"13548",13548,63009,56.42104,57.16861,99.59646,NA,NA,NA,1919280000,43183300000,95.99279,132.96741,143.87637,1,"None","parabolic","box sum"
"13549",13549,52247,189.7871,57.16496,129.42268,NA,NA,NA,1955840000,42044600000,92.2729,148.08249,128.42229,1,"None","parabolic","box sum"
"13550",13550,56959,106.36357,57.16451,117.61622,NA,NA,NA,2353400000,53936500000,113.50288,175.78444,157.85074,1,"None","parabolic","box sum"
"13551",13551,59903,80.62072,57.16163,109.53568,NA,NA,NA,1925580000,42643400000,122.24082,121.35729,120.25142,1,"None","parabolic","box sum"
"13552",13552,61538,175.56452,57.16143,104.36878,NA,NA,NA,1983110000,45779200000,103.11634,219.14387,161.87245,1,"None","parabolic","box sum"
"13553",13553,52614,98.16115,57.16126,128.2151,NA,NA,NA,2191120000,47638900000,108.13357,139.24363,121.68127,1,"None","parabolic","box sum"
"13554",13554,57459,150.55965,57.16104,116.04851,NA,NA,NA,2117610000,45327200000,135.32025,162.88111,104.43705,1,"None","parabolic","box sum"
"13555",13555,42240,131.04492,57.1603,160.23936,NA,NA,NA,2216130000,51378800000,237.02495,381.84285,128.66181,1,"None","parabolic","box sum"
"13556",13556,40643,29.39751,57.15953,165.41007,NA,NA,NA,1949930000,39478500000,133.07958,120.90835,87.10881,1,"None","parabolic","box sum"
"13557",13557,65015,71.19317,57.15691,93.32237,NA,NA,NA,1972230000,43694300000,89.38254,130.18051,161.04215,1,"None","parabolic","box sum"
"13558",13558,48950,67.56965,57.15551,139.03498,NA,NA,NA,2135890000,46765500000,95.28682,132.08184,136.12336,1,"None","parabolic","box sum"
"13559",13559,46700,155.40583,57.15478,146.4928,NA,NA,NA,2058670000,46893300000,189.38154,178.10488,117.89238,1,"None","parabolic","box sum"
"13560",13560,50905,45.51867,57.15367,133.07513,NA,NA,NA,2872830000,61651200000,102.81801,130.29253,113.25318,1,"None","parabolic","box sum"
"13561",13561,61446,127.75374,57.15294,104.59632,NA,NA,NA,2078470000,46965400000,88.32602,161.7043,175.47673,1,"None","parabolic","box sum"
"13562",13562,43255,117.35497,57.15103,157.33522,NA,NA,NA,2783220000,59581600000,108.94825,138.01655,120.38467,1,"None","parabolic","box sum"
"13563",13563,54917,105.44349,57.14988,122.54054,NA,NA,NA,2117500000,46693700000,169.48361,181.95802,120.067,1,"None","parabolic","box sum"
"13564",13564,60586,39.98888,57.14931,107.476,NA,NA,NA,2014220000,42938900000,101.45004,150.6224,114.18986,1,"None","parabolic","box sum"
"13565",13565,60252,161.0427,57.14748,108.30437,NA,NA,NA,2231620000,52278500000,160.82994,250.05808,106.57245,1,"None","parabolic","box sum"
"13566",13566,50100,86.42978,57.14741,135.28017,NA,NA,NA,2155460000,4.5214e+10,141.27766,138.14068,89.06016,1,"None","parabolic","box sum"
"13567",13567,49994,19.45982,57.14729,135.56772,NA,NA,NA,1958240000,43477600000,92.76095,139.76893,154.41149,1,"None","parabolic","box sum"
"13568",13568,54606,176.10426,57.14712,123.31997,NA,NA,NA,2023600000,44778800000,147.05186,181.96553,119.97396,1,"None","parabolic","box sum"
"13569",13569,65958,65.94861,57.14595,90.25299,NA,NA,NA,2123430000,46856900000,115.89439,135.71718,125.11301,1,"None","parabolic","box sum"
"13570",13570,58683,142.2977,57.14423,112.76778,NA,NA,NA,2.33e+09,50189300000,103.68216,140.61862,113.36249,1,"None","parabolic","box sum"
"13571",13571,42792,171.18745,57.14402,158.81602,NA,NA,NA,2097620000,47028400000,112.17521,145.14184,137.32165,1,"None","parabolic","box sum"
"13572",13572,59770,72.76773,57.14285,109.61422,NA,NA,NA,2110900000,47564700000,143.1684,155.90373,126.80238,1,"None","parabolic","box sum"
"13573",13573,45632,48.05343,57.14162,149.89943,NA,NA,NA,2098160000,46438400000,144.9199,149.0778,114.87131,1,"None","parabolic","box sum"
"13574",13574,52756,188.00022,57.14137,127.94057,NA,NA,NA,1941730000,44779200000,183.85453,191.98474,129.18395,1,"None","parabolic","box sum"
"13575",13575,56422,27.02705,57.14074,118.90318,NA,NA,NA,2149220000,47020500000,132.31743,133.57574,113.52772,1,"None","parabolic","box sum"
"13576",13576,44709,168.21449,57.14022,152.79495,NA,NA,NA,2143120000,47026800000,99.68724,146.90235,127.29451,1,"None","parabolic","box sum"
"13577",13577,65332,47.75531,57.14013,92.08912,NA,NA,NA,1909050000,40376800000,83.57353,286.00204,93.88357,1,"None","parabolic","box sum"
"13578",13578,47533,163.56405,57.13905,143.83087,NA,NA,NA,1980600000,46644200000,142.36533,156.03536,372.1109,1,"None","parabolic","box sum"
"13579",13579,44707,179.05993,57.13414,153.02169,NA,NA,NA,2657310000,59217500000,109.79423,156.77845,122.38264,1,"None","parabolic","box sum"
"13580",13580,53955,169.67226,57.13392,124.78687,NA,NA,NA,2134070000,48521100000,144.99807,153.7481,128.02613,1,"None","parabolic","box sum"
"13581",13581,41820,55.54876,57.13172,161.53766,NA,NA,NA,2375220000,52723700000,74.52779,300.42869,239.87772,1,"None","parabolic","box sum"
"13582",13582,57082,165.78678,57.1315,117.04627,NA,NA,NA,2107100000,46854300000,97.90826,185.3545,134.2141,1,"None","parabolic","box sum"
"13583",13583,51858,182.40923,57.12813,130.31758,NA,NA,NA,2289900000,49946300000,119.3267,139.26804,107.34016,1,"None","parabolic","box sum"
"13584",13584,47331,38.19404,57.12558,144.40278,NA,NA,NA,1953940000,43891900000,100.55841,172.04478,139.00205,1,"None","parabolic","box sum"
"13585",13585,58308,77.27863,57.12389,113.8481,NA,NA,NA,2447850000,53722700000,100.64879,144.91946,127.93684,1,"None","parabolic","box sum"
"13586",13586,47795,45.96314,57.12379,142.96305,NA,NA,NA,1910230000,38682700000,94.12648,114.80466,106.80839,1,"None","parabolic","box sum"
"13587",13587,59276,187.98983,57.12275,111.04636,NA,NA,NA,2124950000,47936200000,96.2431,185.56228,126.97345,1,"None","parabolic","box sum"
"13588",13588,46359,175.76351,57.12137,147.65914,NA,NA,NA,2029650000,47401300000,162.08188,178.10613,222.37669,1,"None","parabolic","box sum"
"13589",13589,53165,80.55842,57.12093,127.10305,NA,NA,NA,1937180000,39106400000,177.69513,95.26524,130.76234,1,"None","parabolic","box sum"
"13590",13590,66570,102.254,57.11973,88.016,NA,NA,NA,3103830000,67002500000,96.10028,176.66104,104.81966,1,"None","parabolic","box sum"
"13591",13591,50419,99.08138,57.11953,134.47095,NA,NA,NA,2129220000,48034300000,121.38706,114.73289,175.01423,1,"None","parabolic","box sum"
"13592",13592,43482,101.21491,57.11761,156.50811,NA,NA,NA,2212590000,51600300000,178.44141,169.46879,234.17305,1,"None","parabolic","box sum"
"13593",13593,50198,114.20661,57.1175,134.98313,NA,NA,NA,2011180000,47323200000,93.68067,234.50324,212.94025,1,"None","parabolic","box sum"
"13594",13594,45726,180.97584,57.11364,149.46444,NA,NA,NA,1941580000,42097600000,83.09413,154.02514,142.60058,1,"None","parabolic","box sum"
